timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1766986717571,388,Sample POST REST API,201,Created,Thread Group 1-96,text,true,,895,348,72,72,https://fakestoreapi.com/products,388,0,0
1766986717549,411,Sample POST REST API,201,Created,Thread Group 1-14,text,true,,903,348,72,72,https://fakestoreapi.com/products,411,0,0
1766986717543,416,Sample POST REST API,201,Created,Thread Group 1-50,text,true,,891,348,72,72,https://fakestoreapi.com/products,416,0,0
1766986717734,226,Sample POST REST API,201,Created,Thread Group 1-53,text,true,,901,348,72,72,https://fakestoreapi.com/products,226,0,0
1766986717733,227,Sample POST REST API,201,Created,Thread Group 1-66,text,true,,897,348,68,68,https://fakestoreapi.com/products,227,0,0
1766986717747,214,Sample POST REST API,201,Created,Thread Group 1-86,text,true,,893,348,65,65,https://fakestoreapi.com/products,214,0,0
1766986717742,219,Sample POST REST API,201,Created,Thread Group 1-35,text,true,,891,348,65,65,https://fakestoreapi.com/products,219,0,0
1766986716486,1475,Sample GET REST API,200,OK,Thread Group 1-79,text,true,,11384,126,65,65,https://fakestoreapi.com/products,1475,0,49
1766986717744,218,Sample POST REST API,201,Created,Thread Group 1-37,text,true,,893,348,64,64,https://fakestoreapi.com/products,218,0,0
1766986717742,220,Sample POST REST API,201,Created,Thread Group 1-10,text,true,,903,348,61,61,https://fakestoreapi.com/products,220,0,0
1766986717748,216,Sample POST REST API,201,Created,Thread Group 1-58,text,true,,901,348,58,58,https://fakestoreapi.com/products,216,0,0
1766986717744,220,Sample POST REST API,201,Created,Thread Group 1-97,text,true,,893,348,58,58,https://fakestoreapi.com/products,220,0,0
1766986717345,619,Sample POST REST API,201,Created,Thread Group 1-34,text,true,,893,348,58,58,https://fakestoreapi.com/products,619,0,0
1766986717751,214,Sample POST REST API,201,Created,Thread Group 1-5,text,true,,897,348,58,58,https://fakestoreapi.com/products,213,0,0
1766986717752,213,Sample POST REST API,201,Created,Thread Group 1-87,text,true,,899,348,58,58,https://fakestoreapi.com/products,213,0,0
1766986717748,217,Sample POST REST API,201,Created,Thread Group 1-27,text,true,,893,348,58,58,https://fakestoreapi.com/products,217,0,0
1766986717747,217,Sample POST REST API,201,Created,Thread Group 1-24,text,true,,897,348,58,58,https://fakestoreapi.com/products,217,0,0
1766986717758,207,Sample POST REST API,201,Created,Thread Group 1-31,text,true,,897,348,58,58,https://fakestoreapi.com/products,207,0,0
1766986717748,217,Sample POST REST API,201,Created,Thread Group 1-91,text,true,,895,348,58,58,https://fakestoreapi.com/products,217,0,0
1766986717756,209,Sample POST REST API,201,Created,Thread Group 1-60,text,true,,897,348,58,58,https://fakestoreapi.com/products,209,0,0
1766986717761,208,Sample POST REST API,201,Created,Thread Group 1-73,text,true,,893,348,48,48,https://fakestoreapi.com/products,208,0,0
1766986717762,207,Sample POST REST API,201,Created,Thread Group 1-61,text,true,,893,348,48,48,https://fakestoreapi.com/products,207,0,0
1766986717751,218,Sample POST REST API,201,Created,Thread Group 1-80,text,true,,895,348,48,48,https://fakestoreapi.com/products,218,0,0
1766986717762,207,Sample POST REST API,201,Created,Thread Group 1-68,text,true,,897,348,48,48,https://fakestoreapi.com/products,207,0,0
1766986717758,214,Sample POST REST API,201,Created,Thread Group 1-21,text,true,,895,348,44,44,https://fakestoreapi.com/products,214,0,0
1766986717761,212,Sample POST REST API,201,Created,Thread Group 1-100,text,true,,893,348,44,44,https://fakestoreapi.com/products,212,0,0
1766986717762,211,Sample POST REST API,201,Created,Thread Group 1-28,text,true,,891,348,44,44,https://fakestoreapi.com/products,211,0,0
1766986717761,212,Sample POST REST API,201,Created,Thread Group 1-65,text,true,,897,348,44,44,https://fakestoreapi.com/products,212,0,0
1766986717761,214,Sample POST REST API,201,Created,Thread Group 1-63,text,true,,897,348,40,40,https://fakestoreapi.com/products,214,0,0
1766986717767,210,Sample POST REST API,201,Created,Thread Group 1-7,text,true,,895,348,39,39,https://fakestoreapi.com/products,210,0,0
1766986717765,212,Sample POST REST API,201,Created,Thread Group 1-43,text,true,,891,348,39,39,https://fakestoreapi.com/products,212,0,0
1766986717772,214,Sample POST REST API,201,Created,Thread Group 1-99,text,true,,893,348,37,37,https://fakestoreapi.com/products,213,0,0
1766986717773,213,Sample POST REST API,201,Created,Thread Group 1-42,text,true,,895,348,37,37,https://fakestoreapi.com/products,213,0,0
1766986717772,214,Sample POST REST API,201,Created,Thread Group 1-40,text,true,,893,348,37,37,https://fakestoreapi.com/products,213,0,0
1766986717767,219,Sample POST REST API,201,Created,Thread Group 1-77,text,true,,893,348,37,37,https://fakestoreapi.com/products,218,0,0
1766986717786,210,Sample POST REST API,201,Created,Thread Group 1-74,text,true,,891,348,33,33,https://fakestoreapi.com/products,210,0,0
1766986717767,369,Sample POST REST API,201,Created,Thread Group 1-19,text,true,,895,348,32,32,https://fakestoreapi.com/products,369,0,0
1766986717351,786,Sample POST REST API,201,Created,Thread Group 1-49,text,true,,899,348,32,32,https://fakestoreapi.com/products,786,0,0
1766986717771,366,Sample POST REST API,201,Created,Thread Group 1-89,text,true,,895,348,32,32,https://fakestoreapi.com/products,365,0,0
1766986717771,367,Sample POST REST API,201,Created,Thread Group 1-1,text,true,,899,348,32,32,https://fakestoreapi.com/products,367,0,0
1766986717765,372,Sample POST REST API,201,Created,Thread Group 1-76,text,true,,901,348,32,32,https://fakestoreapi.com/products,371,0,0
1766986717773,365,Sample POST REST API,201,Created,Thread Group 1-84,text,true,,889,348,32,32,https://fakestoreapi.com/products,365,0,0
1766986717791,345,Sample POST REST API,201,Created,Thread Group 1-52,text,true,,895,348,32,32,https://fakestoreapi.com/products,345,0,0
1766986717767,370,Sample POST REST API,201,Created,Thread Group 1-46,text,true,,893,348,32,32,https://fakestoreapi.com/products,369,0,0
1766986717773,364,Sample POST REST API,201,Created,Thread Group 1-82,text,true,,897,348,32,32,https://fakestoreapi.com/products,363,0,0
1766986717935,208,Sample POST REST API,201,Created,Thread Group 1-45,text,true,,893,348,23,23,https://fakestoreapi.com/products,208,0,0
1766986717937,206,Sample POST REST API,201,Created,Thread Group 1-54,text,true,,893,348,23,23,https://fakestoreapi.com/products,206,0,0
1766986717935,212,Sample POST REST API,201,Created,Thread Group 1-69,text,true,,891,348,21,21,https://fakestoreapi.com/products,212,0,0
1766986717944,204,Sample POST REST API,201,Created,Thread Group 1-83,text,true,,899,348,20,20,https://fakestoreapi.com/products,204,0,0
1766986717944,211,Sample POST REST API,201,Created,Thread Group 1-57,text,true,,897,348,19,19,https://fakestoreapi.com/products,211,0,0
1766986717938,217,Sample POST REST API,201,Created,Thread Group 1-71,text,true,,893,348,19,19,https://fakestoreapi.com/products,217,0,0
1766986717944,211,Sample POST REST API,201,Created,Thread Group 1-92,text,true,,897,348,19,19,https://fakestoreapi.com/products,211,0,0
1766986717944,213,Sample POST REST API,201,Created,Thread Group 1-15,text,true,,893,348,16,16,https://fakestoreapi.com/products,213,0,0
1766986717944,213,Sample POST REST API,201,Created,Thread Group 1-22,text,true,,889,348,16,16,https://fakestoreapi.com/products,213,0,0
1766986717953,206,Sample POST REST API,201,Created,Thread Group 1-6,text,true,,897,348,14,14,https://fakestoreapi.com/products,206,0,0
1766986717953,206,Sample POST REST API,201,Created,Thread Group 1-55,text,true,,895,348,13,13,https://fakestoreapi.com/products,206,0,0
1766986717944,218,Sample POST REST API,201,Created,Thread Group 1-38,text,true,,893,348,12,12,https://fakestoreapi.com/products,218,0,0
1766986717944,218,Sample POST REST API,201,Created,Thread Group 1-32,text,true,,897,348,12,12,https://fakestoreapi.com/products,218,0,0
1766986717957,205,Sample POST REST API,201,Created,Thread Group 1-9,text,true,,895,348,12,12,https://fakestoreapi.com/products,205,0,0
1766986717957,209,Sample POST REST API,201,Created,Thread Group 1-81,text,true,,895,348,9,9,https://fakestoreapi.com/products,209,0,0
1766986717959,207,Sample POST REST API,201,Created,Thread Group 1-48,text,true,,891,348,9,9,https://fakestoreapi.com/products,207,0,0
1766986717953,213,Sample POST REST API,201,Created,Thread Group 1-59,text,true,,905,348,9,9,https://fakestoreapi.com/products,213,0,0
1766986717959,207,Sample POST REST API,201,Created,Thread Group 1-93,text,true,,893,348,9,9,https://fakestoreapi.com/products,207,0,0
1766986717953,213,Sample POST REST API,201,Created,Thread Group 1-41,text,true,,899,348,9,9,https://fakestoreapi.com/products,213,0,0
1766986717953,213,Sample POST REST API,201,Created,Thread Group 1-75,text,true,,901,348,9,9,https://fakestoreapi.com/products,213,0,0
1766986717961,205,Sample POST REST API,201,Created,Thread Group 1-79,text,true,,903,348,9,9,https://fakestoreapi.com/products,205,0,0
1766986717956,211,Sample POST REST API,201,Created,Thread Group 1-95,text,true,,899,348,9,9,https://fakestoreapi.com/products,211,0,0
1766986717957,214,Sample POST REST API,201,Created,Thread Group 1-88,text,true,,895,348,1,1,https://fakestoreapi.com/products,214,0,0
